	category	 package 	 min_sdk 	 targ_sdk 	 #Services 
1008	FINANCE	com.scotiabank.scotiaconnect	26	23	3
1009	FINANCE	com.scotiabank.scotiaitrade	21	16	0
1010	FINANCE	com.seekingalpha.webwrapper	27	19	8
1011	FINANCE	com.softopti.android.secunik	23	18	10
1012	FINANCE	com.specktre.canadatax	23	15	0
1013	FINANCE	com.Splitwise.SplitwiseMobile	25	19	7
1014	FINANCE	com.suneoneapps.earnextraincome	24	14	0
1015	FINANCE	com.sunlife.ca.mysunlife	25	21	0
1016	FINANCE	com.td.android	19	10	2
1017	FINANCE	com.td	23	19	24
1018	FINANCE	com.td.mbna	26	19	0
1019	FINANCE	com.cibc.android.mobi	27	15	8
1020	FINANCE	com.coastcapitalsavings.mobileapp	25	19	4
1021	FINANCE	com.coinbase.android	26	19	12
1022	FINANCE	com.colpit.diamondcoming.isavemoney	27	16	7
1023	FINANCE	com.dannyconnell.android.fudget	26	16	11
1024	FINANCE	com.desjardins.employerd	25	16	8
1025	FINANCE	com.desjardins.mobile	27	21	17
1026	FINANCE	com.desjardins.mobile.dsf.age	27	19	3
1027	FINANCE	com.desjardinsbank.mobile	25	21	5
1028	FINANCE	com.dfc.moneymartca	21	16	13
1029	FINANCE	com.drcalculator.android.mortgage	26	14	0
1030	FINANCE	com.easy.currency.extra.androary	27	14	7
1031	FINANCE	com.eg.android.AlipayGphone	23	18	69
1032	FINANCE	com.enjin.mobile.wallet	27	18	1
1033	FINANCE	com.td.myspend	20	16	3
1034	FINANCE	com.tdbank	26	19	0
1035	FINANCE	com.tigerfinancial.mobile.cashmoney	26	16	4
1036	FINANCE	com.tiim.tradinggame	23	19	2
1037	FINANCE	com.transferwise.android	27	19	14
1038	FINANCE	com.tribab.tricount.android	25	16	1
1039	FINANCE	com.vancity.mobileapp	23	19	4
1040	FINANCE	com.vechain.wallet	26	21	2
1041	FINANCE	com.vectorvest.mango	27	19	10
1042	FINANCE	com.wealthsimple	25	19	16
1043	FINANCE	com.westernunion.moneytransferr3app.ca	24	18	14
1044	FINANCE	com.youneedabudget.evergreen.app	26	21	8
1045	FINANCE	io.ethos.universalwallet	26	23	1
1046	FINANCE	net.metaquotes.metatrader4	21	14	2
1047	FINANCE	net.xelnaga.exchanger	27	15	4
1048	FINANCE	piuk.blockchain.android	27	16	7
1049	FINANCE	rubicoin.rubicoinlearn	27	18	10
1050	FINANCE	com.bmo.mobile	26	21	9
1051	FINANCE	com.everydollar.android	23	16	9
1052	FINANCE	com.td.myadvantage	26	21	14
1053	FINANCE	com.google.android.apps.walletnfcrel	25	21	46
1054	FINANCE	com.greenshield.mobileclaims	25	14	0
1055	FINANCE	com.inalco.mobile	25	21	1
1056	FINANCE	com.intact	27	21	5
1057	FINANCE	com.intuit.qbse	27	21	22
1058	FINANCE	com.investorvista.stockspyod	21	9	0
1059	FINANCE	com.lph.mobile.tsx	27	14	6
1060	FINANCE	com.mhriley.spendingtracker	26	16	8
1061	FINANCE	com.mint	25	21	17
1062	FINANCE	com.mobilebrokerage.CIBC	23	16	0
1063	FINANCE	com.mobiledatalabs.mileiq	26	19	20
1064	FINANCE	com.monefy.app.lite	27	14	2
1065	FOOD_AND_DRINK	ca.craftbeerpassport.passport	26	21	10
1066	FOOD_AND_DRINK	ca.safeway.app	26	19	9
1067	FOOD_AND_DRINK	ca.thebeerstore.beerstore	22	14	1
1068	FOOD_AND_DRINK	co.feedbackapp	26	19	14
1069	FOOD_AND_DRINK	co.foupon.foupon	27	16	9
1070	FOOD_AND_DRINK	com.ak.app.gyukaku.activity	22	16	13
1071	FOOD_AND_DRINK	com.amazon.ihm.richard	23	16	7
1072	FOOD_AND_DRINK	com.americastestkitchen.groceryapp	27	19	12
1073	FOOD_AND_DRINK	com.application.zomato	25	21	16
1074	FOOD_AND_DRINK	com.beyondmenu	27	16	13
1075	FOOD_AND_DRINK	com.bigoven.android	23	21	21
1076	FOOD_AND_DRINK	com.bodyfast	25	16	7
1077	FOOD_AND_DRINK	com.bulldogdelivery	26	19	0
1078	FOOD_AND_DRINK	com.buyvia.foodcoupons	11	9	3
1079	FOOD_AND_DRINK	com.ca.fantuan.customer	25	16	3
1080	FOOD_AND_DRINK	com.canadianbrewhouse.app	25	19	13
1081	FOOD_AND_DRINK	com.ncconsulting.skipthedishes_android	25	17	10
1082	FOOD_AND_DRINK	com.nibbleapps.fitmencook	27	16	8
1083	FOOD_AND_DRINK	com.omniluxtrade.allrecipes	27	15	3
1084	FOOD_AND_DRINK	com.oneabsolute.mealplanner	26	16	8
1085	FOOD_AND_DRINK	com.opentable	25	21	11
1086	FOOD_AND_DRINK	com.papajohns.android	27	19	17
1087	FOOD_AND_DRINK	com.pitapit.app	25	16	14
1088	FOOD_AND_DRINK	com.pizzaville.pizzaville	25	16	6
1089	FOOD_AND_DRINK	com.plantoeat.mobile	26	16	0
1090	FOOD_AND_DRINK	com.prepear.android	27	16	9
1091	FOOD_AND_DRINK	com.project.kiranchavan.detoxfree	28	17	8
1092	FOOD_AND_DRINK	com.qubately.taste	25	19	5
1093	FOOD_AND_DRINK	com.sidechef.sidechef	27	21	17
1094	FOOD_AND_DRINK	com.spoonity.burritoboyz	27	17	3
1095	FOOD_AND_DRINK	com.spoonity.thealleybubbletea	27	17	3
1096	FOOD_AND_DRINK	com.cara.montanas	25	16	19
1097	FOOD_AND_DRINK	com.cara.swisschalet	25	16	19
1098	FOOD_AND_DRINK	com.clickdishesinc.clickdishes	27	16	17
1099	FOOD_AND_DRINK	com.dd.doordash	25	21	17
1100	FOOD_AND_DRINK	com.deliveroo.orderapp	27	21	11
1101	FOOD_AND_DRINK	com.dil.slowcooker_project	26	15	6
1102	FOOD_AND_DRINK	com.endless.healthyrecipes	27	14	7
1103	FOOD_AND_DRINK	com.ezhld.recipe	25	16	7
1104	FOOD_AND_DRINK	com.hellofresh.androidapp	26	19	21
1105	FOOD_AND_DRINK	com.humptys_app	27	19	0
1106	FOOD_AND_DRINK	com.instacart.client	27	21	12
1107	FOOD_AND_DRINK	com.instantpot.app	26	21	3
1108	FOOD_AND_DRINK	com.joelapenna.foursquared	23	16	19
1109	FOOD_AND_DRINK	com.justeat.app.ca	25	16	16
1110	FOOD_AND_DRINK	com.lafourchette.lafourchette	26	16	18
1111	FOOD_AND_DRINK	com.lapiat.mobile	26	16	8
1112	FOOD_AND_DRINK	com.lunerouge360.ladiperie	27	19	10
1113	FOOD_AND_DRINK	com.mcdonalds.superapp	25	19	14
1114	FOOD_AND_DRINK	com.mealime	23	19	0
1115	FOOD_AND_DRINK	com.mufumbo.android.recipe.search	26	17	10
1116	FOOD_AND_DRINK	com.mybarapp.free	27	15	4
1117	FOOD_AND_DRINK	com.surepathmobile.pilotcoffee	22	16	3
1118	FOOD_AND_DRINK	com.surepathmobile.quesada	22	16	3
1119	FOOD_AND_DRINK	com.tastyrecipes.food_videos	26	15	7
1120	FOOD_AND_DRINK	com.tweglobal.ar19crimes	27	23	3
1121	FOOD_AND_DRINK	com.ubercab.eats	27	21	17
1122	FOOD_AND_DRINK	com.untappdllc.app	24	21	9
1123	FOOD_AND_DRINK	com.yummly.android	27	19	17
1124	FOOD_AND_DRINK	com.yuzu	26	19	2
1125	FOOD_AND_DRINK	de.foodora.android	26	17	12
1126	FOOD_AND_DRINK	digifit.virtuagym.foodtracker	27	21	12
1127	FOOD_AND_DRINK	digital.rbi.timhortons	22	21	1
1128	FOOD_AND_DRINK	dk.nijosoftware.truthordare2	26	16	3
1129	FOOD_AND_DRINK	fandine.consumer.na	27	18	2
1130	FOOD_AND_DRINK	fr.cookbook	26	15	12
1131	FOOD_AND_DRINK	fr.haruni.frigomagic	23	15	4
1132	FOOD_AND_DRINK	fr.recettetek	27	15	10
1133	FOOD_AND_DRINK	me.lwwd.mealplan	26	15	13
1134	FOOD_AND_DRINK	tech.glance.www.glancepay	25	19	2
1135	FOOD_AND_DRINK	vivino.web.app	26	16	11
1136	FOOD_AND_DRINK	com.cara.kelseys	25	16	19
1137	FOOD_AND_DRINK	com.myelane2_aw	27	16	3
1138	FOOD_AND_DRINK	com.subway.mobile.subwayapp03	25	19	6
1139	GAME	com.aim.racing	25	16	2
1140	GAME	com.alien.shooter.galaxy.attack	26	16	9
1141	GAME	com.bdj.vortexDroid	26	16	6
1142	GAME	com.bigduckgames.flow	25	16	2
1143	GAME	com.bigframes.color_road	26	16	8
1144	GAME	com.bitmango.go.wordcookies	26	16	8
1145	GAME	com.bitmango.rolltheballunrollme	26	16	8
1146	GAME	com.chillfleet.puzzle	27	21	3
1147	GAME	com.cmplay.dancingline	27	15	8
1148	GAME	com.cocoplay.diy.fashion	25	16	15
1149	GAME	com.cocoplay.gymnastic.star	25	16	12
1150	GAME	com.combineinc.streetracing.driftthreeD	19	14	5
1151	GAME	com.crazylabs.dance.school	25	16	17
1152	GAME	com.crazylabs.lady.bug	27	19	11
1153	GAME	com.crazylabs.sausage.run	25	16	11
1154	GAME	com.robtopx.geometrydashworld	24	14	1
1155	GAME	com.rubygames.slingdrift	27	16	10
1156	GAME	com.scimob.ninetyfour.percent	26	16	20
1157	GAME	com.sgn.pandapop.gp	26	16	1
1158	GAME	com.sir.racing.ultimatecardrivingsimulator	26	19	0
1159	GAME	com.smilerlee.klondike	15	5	1
1160	GAME	com.square_enix.android_googleplay.StarOceann	27	19	7
1161	GAME	com.supercell.brawlstars	27	16	8
1162	GAME	com.supertapx.drawin	26	16	1
1163	GAME	com.supertapx.lovedots	26	16	2
1164	GAME	com.tastypill.twistyarrow	27	16	1
1165	GAME	com.tencent.ig	27	18	14
1166	GAME	com.tinyco.potter	27	19	6
1167	GAME	com.wildbeep.stoneskimming	26	16	6
1168	GAME	com.word.puzzle.game.connect	22	16	9
1169	GAME	io.voodoo.ballsjourney	26	16	8
1170	GAME	io.voodoo.cube	26	16	6
1171	GAME	io.voodoo.flyingarrow	26	16	8
1172	GAME	io.voodoo.rockofdestruction	26	16	8
1173	GAME	io.voodoo.stackjump	26	16	6
1174	GAME	jp.pokemon.pokemonquest	27	19	1
1175	GAME	lemmingsatwork.quiz	26	15	2
1176	GAME	net.peakgames.toonblast	25	16	11
1177	GAME	us.kr.baseballnine	27	14	9
1178	GAME	com.halfbrick.jetpackjoyride	26	16	6
1179	GAME	com.ice.bc.ballrace	27	16	2
1180	GAME	com.imangi.templerun2	26	14	3
1181	GAME	com.intermedia.hq	27	22	10
1182	GAME	com.itchmedia.ta3	26	16	6
1183	GAME	com.ketchapp.knifehit	22	15	2
1184	GAME	com.ketchapp.mrgun	22	15	2
1185	GAME	com.king.candycrushsaga	25	16	6
1186	GAME	com.king.diamonddiariessaga	26	14	5
1187	GAME	com.kongregate.mobile.adventurecapitalist.google	27	21	12
1188	GAME	com.lego.bricksmore	26	16	0
1189	GAME	com.leodesol.games.classic.maze.labyrinth	26	14	3
1190	GAME	com.matteljv.uno	25	15	10
1191	GAME	com.miniclip.bowmasters	25	16	11
1192	GAME	com.miniclip.eightballpool	27	15	3
1193	GAME	com.miniclip.soccerstars	26	15	7
1194	GAME	com.mobilityware.PyramidFree	25	16	4
1195	GAME	com.namcobandaigames.pacmantournaments	26	16	3
1196	GAME	com.nianticlabs.pokemongo	25	19	8
1197	GAME	com.nintendo.zara	27	17	5
1198	GAME	com.nordcurrent.canteenhd	27	15	0
1199	GAME	com.orangenose.tablefull	27	16	3
1200	GAME	com.peoplefun.wordcross	25	16	15
1201	GAME	com.perblue.disneyheroes	27	21	9
1202	GAME	com.pixel.art.coloring.color.number	25	16	20
1203	GAME	com.playgendary.flipgun	27	21	5
1204	GAME	com.playgendary.kickthebuddy	27	19	0
1205	GAME	com.playgendary.partymasters	27	21	16
1206	GAME	com.playgendary.tanks	27	21	5
1207	GAME	com.playgendary.tom	27	21	9
1208	GAME	com.playrix.fishdomdd.gplay	26	15	22
1209	GAME	com.puzzle.rings	25	15	0
1210	GAME	com.puzzlegame.puzzledom	26	16	17
1211	GAME	com.dvloper.granny	25	14	0
1212	GAME	com.h8games.helixjump	26	16	4
1213	GAME	com.nexon.da3.global	27	19	5
1214	GAME	com.roblox.client	27	16	12
1215	GAME	com.ea.games.r3_na	27	16	4
1216	GAME	com.ea.gp.fifamobile	27	16	1
1217	GAME	com.ea.gp.simsmobile	27	16	3
1218	GAME	com.easybrain.sudoku.android	26	16	20
1219	GAME	com.episodeinteractive.android.catalog	24	16	8
1220	GAME	com.europosit.pixelcoloring	27	18	18
1221	GAME	com.fillword.cross.wordmind.en	25	15	9
1222	GAME	com.fingersoft.hcr2	27	17	4
1223	GAME_ACTION	air.com.hypah.io.slither	21	9	0
1224	GAME	com.fortune.sim.game.cash	22	16	15
1225	GAME_ACTION	com.azurgames.BattleGroundRoyale	27	16	0
1226	GAME_ACTION	com.bandainamcoent.dblegends_ww	27	23	4
1227	GAME_ACTION	com.bandainamcoent.ninjavoltage_app	26	19	4
1228	GAME_ACTION	com.bandainamcogames.dbzdokkanww	26	15	11
1229	GAME_ACTION	com.BeresnevGames.Knife	26	16	15
1230	GAME_ACTION	com.bestfreegames.dinosaurhunt2018	26	15	8
1231	GAME_ACTION	com.blockycars.online	26	23	3
1232	GAME_ACTION	com.ChillyRoom.DungeonShooter	27	16	4
1233	GAME_ACTION	com.cmcm.arrowio	23	15	3
1234	GAME_ACTION	com.ConstantPouliquen.Keeper	26	16	8
1235	GAME_ACTION	com.crazylabs.lady.bug	27	19	11
1236	GAME_ACTION	com.dle.respawnables	26	15	8
1237	GAME_ACTION	com.dts.freefireth	26	15	6
1238	GAME_ACTION	com.nordcurrent.sniperarena	24	15	6
1239	GAME_ACTION	com.nway.powerrangerslegacywars	27	14	7
1240	GAME_ACTION	com.oguztecimer.stickfightshadowwarrior	26	16	1
1241	GAME_ACTION	com.outfit7.talkingtomgoldrun	26	16	9
1242	GAME_ACTION	com.pixel.gun3d	26	15	4
1243	GAME_ACTION	com.pixonic.wwr	27	16	8
1244	GAME_ACTION	com.playappking.ametalsoldiers2	26	16	7
1245	GAME_ACTION	com.playgendary.kickthebuddy	27	19	0
1246	GAME_ACTION	com.playgendary.tom	27	21	9
1247	GAME_ACTION	com.rexetstudio.deathrunportable	23	10	0
1248	GAME_ACTION	com.rockstargames.ifruit	24	14	1
1249	GAME_ACTION	com.rooster.android.flipballdiving	27	16	2
1250	GAME_ACTION	com.rubygames.slingdrift	27	16	10
1251	GAME_ACTION	com.scottgames.fnaf3demo	9	9	0
1252	GAME_ACTION	com.scottgames.fnaf4demo	9	9	0
1253	GAME_ACTION	com.sega.soniccd.classic	23	17	13
1254	GAME_ACTION	com.sora.metal.squad	26	15	6
1255	GAME_ACTION	com.spaceapegames.fastlane	26	19	1
1256	GAME_ACTION	com.spungegames.failybikes	26	16	1
1257	GAME_ACTION	com.storytoys.powerrangers.dinocharge.free.android.googleplay	27	16	3
1258	GAME_ACTION	com.generamobile.zhunter.gp	21	10	1
1259	GAME_ACTION	com.glu.deerhunt16	26	11	12
1260	GAME_ACTION	com.glu.dino	21	11	5
1261	GAME_ACTION	com.glu.zbs	27	17	13
1262	GAME_ACTION	com.gtarcade.lod	26	15	5
1263	GAME_ACTION	com.h8games.helixjump	26	16	4
1264	GAME_ACTION	com.hasbro.beybladesenterprise	27	16	3
1265	GAME_ACTION	com.herogame.gplay.hopelessland	26	16	7
1266	GAME_ACTION	com.Heyworks.Troopers	27	17	5
1267	GAME_ACTION	com.hotheadgames.google.free.survivors	26	19	6
1268	GAME_ACTION	com.imangi.templerun2	26	14	3
1269	GAME_ACTION	com.kabam.bigrobot	26	15	8
1270	GAME_ACTION	com.kabam.marvelbattle	26	15	8
1271	GAME_ACTION	com.kakarod.bighunter	26	14	1
1272	GAME_ACTION	com.mattel.DCsuperherogirls	26	14	5
1273	GAME_ACTION	com.mgs.sniper1	26	21	9
1274	GAME_ACTION	com.tbs.vrsstest	27	16	6
1275	GAME_ACTION	com.tencent.ig	27	18	14
1276	GAME_ACTION	com.tencent.tmgp.cfmnac	25	14	7
1277	GAME_ACTION	com.tencent.warwings2	27	15	9
1278	GAME_ACTION	com.titan.cd.gb	25	14	9
1279	GAME_ACTION	com.turborilla.bmx2	26	16	16
1280	GAME_ACTION	com.ubisoft.hungrysharkworld	27	17	15
1281	GAME_ACTION	com.wintergame.happysoccerphysics	21	15	14
1282	GAME_ACTION	com.yangcliu.zombsroyale	27	19	1
1283	GAME_ACTION	com.yodo1.crossyroad	27	21	2
1284	GAME_ACTION	com.zeptolab.cats.google	27	16	10
1285	GAME_ACTION	com.zhouchungame.su	23	15	12
1286	GAME_ACTION	cube.survival.adventure	27	16	3
1287	GAME_ACTION	fi.twomenandadog.zombiecatchers	26	16	2
1288	GAME_ACTION	io.voodoo.firedup	26	16	4
1289	GAME_ACTION	jpark.AOS5	26	9	1
1290	GAME_ACTION	jurassic.survival.craft.z	27	16	5
1291	GAME_ACTION	net.elyland.wormaxio	25	16	4
1292	GAME_ACTION	net.wargaming.wot.blitz	26	16	7
1293	GAME_ACTION	se.foglo.svt	26	19	11
1294	GAME_ACTION	zombie.survival.craft.z	28	16	14
1295	GAME_ACTION	com.miHoYo.bh3global	27	18	4
1296	GAME_ACTION	com.supercell.brawlstars	27	16	8
1297	GAME_ACTION	com.mine.shootingand	26	16	2
1298	GAME_ACTION	com.miniclip.agar.io	27	15	3
1299	GAME_ACTION	com.miniclip.bowmasters	25	16	11
1300	GAME_ACTION	com.miniclip.diep.io	23	15	2
1301	GAME_ACTION	com.miniclip.dudeperfect	22	15	4
1302	GAME_ACTION	com.minifuturegame.battle.royale.unknown.craft.survival	27	16	0
1303	GAME_ACTION	com.mobile.legends	26	15	6
1304	GAME_ACTION	com.nekki.shadowfight	24	11	4
1305	GAME_ACTION	com.netease.chiji	25	14	3
1306	GAME_ACTION	com.nextgames.android.ourworld	26	21	16
1307	GAME_ACTION	com.ngame.allstar.eu	23	15	14
1308	GAME_ADVENTURE	air.com.moviestarplanet.roboblastplanet	27	9	0
1309	GAME_ADVENTURE	air.com.pixelfederation.diggy	27	10	4
1310	GAME_ACTION	com.feifeigame.bear	21	15	12
1311	GAME_ADVENTURE	com.and.games505.Terraria	19	15	2
1312	GAME_ACTION	com.fungames.battletanksbeta	26	16	8
1313	GAME_ADVENTURE	com.appxplore.crabwar	27	16	1
1314	GAME_ADVENTURE	com.appxplore.lightaway	27	16	2
1315	GAME_ADVENTURE	com.armorgames.sodadungeon	22	14	3
1316	GAME_ADVENTURE	com.bestgames4ulabs.baseexplore	23	15	11
1317	GAME_ADVENTURE	com.birdydogstudio.oceanishome	27	16	0
1318	GAME_ADVENTURE	com.bonusxp.legend	25	19	2
1319	GAME_ACTION	com.gameloft.android.ANMP.GloftFWHM	26	15	9
1320	GAME_ACTION	com.gameloft.android.ANMP.GloftGGHM	26	24	7
1321	GAME_ADVENTURE	com.creativemobile.beholderfree	25	19	2
1322	GAME_ADVENTURE	com.dieselpuppet.detectivestory	27	18	10
1323	GAME_ADVENTURE	com.prettysimple.criminalcasepacificbayandroid	26	15	8
1324	GAME_ADVENTURE	com.prettysimple.mysteriesofthepastandroid	25	15	5
1325	GAME_ADVENTURE	com.prettysimple.worldeditionandroid	25	15	5
1326	GAME_ADVENTURE	com.radiumme.adventure.and.en	26	21	1
1327	GAME_ADVENTURE	com.raiyumi.catbird	24	9	0
1328	GAME_ADVENTURE	com.roblox.client	27	16	12
1329	GAME_ADVENTURE	com.rzerogames.charlie3d	27	14	0
1330	GAME_ADVENTURE	com.sega.sprint	24	16	7
1331	GAME_ADVENTURE	com.sharpen.kdygen	24	9	0
1332	GAME_ADVENTURE	com.spinmaster.enterprise.colleggtibles	27	19	4
1333	GAME_ADVENTURE	com.studiowildcard.wardrumstudios.ark	24	24	4
1334	GAME_ADVENTURE	com.superboy.adventureclassic	25	15	13
1335	GAME_ADVENTURE	com.telltalegames.minecraft100	23	10	1
1336	GAME_ADVENTURE	com.telltalegames.walkingdead100	21	10	1
1337	GAME_ADVENTURE	com.telltalegames.walkingdead200	21	10	1
1338	GAME_ADVENTURE	com.tellurionmobile.realmcraft	26	16	7
1339	GAME_ADVENTURE	com.tinyco.avengers	23	15	11
1340	GAME_ADVENTURE	com.tinyco.futurama	24	14	19
1341	GAME_ADVENTURE	com.tinyco.potter	27	19	6
1342	GAME_ADVENTURE	com.upjers.zoo2animalpark	27	19	1
1343	GAME_ADVENTURE	com.veewo.supercat	22	15	11
1344	GAME_ADVENTURE	com.hanaGames.DinosOnline	25	14	1
1345	GAME_ADVENTURE	com.hasbro.tf360appstore	14	10	1
1346	GAME_ADVENTURE	com.hello.best_gba_gbc.emulateurtitaniumpokerojo	10	7	0
1347	GAME_ADVENTURE	com.HirayaSpace.SevenYears	26	16	0
1348	GAME_ADVENTURE	com.hitcents.drawastickmanepic2free	24	14	2
1349	GAME_ADVENTURE	com.imult.leotig	26	15	2
1350	GAME_ADVENTURE	com.indigokids.mim	26	14	8
1351	GAME_ADVENTURE	com.kick.buddy.yokogames	23	11	0
1352	GAME_ADVENTURE	com.kongregate.mobile.throwdown.google	25	14	5
1353	GAME_ADVENTURE	com.LardGames.PeachBlood	25	14	1
1354	GAME_ADVENTURE	com.lastquarterstudios.catsareliquid	27	16	1
1355	GAME_ADVENTURE	com.lego.nexoknights.merlok	24	15	2
1356	GAME_ADVENTURE	com.MicroCraft2018.Survival.Free	22	9	0
1357	GAME_ADVENTURE	com.waybefore.fastlikeafox	23	17	1
1358	GAME_ADVENTURE	com.wb.goog.fantasticbeastsho	23	17	4
1359	GAME_ADVENTURE	com.wb.goog.legoswtfa	23	17	1
1360	GAME_ADVENTURE	com.wb.goog.sdmc	25	16	0
1361	GAME_ADVENTURE	com.webgames.ghosts	25	16	3
1362	GAME_ADVENTURE	com.wooga.pearlsperil	25	16	5
1363	GAME_ADVENTURE	com.YovoGames.shipwash	27	14	4
1364	GAME_ADVENTURE	es.socialpoint.dragonland	23	15	1
1365	GAME_ADVENTURE	freedom.bubble	16	16	8
1366	GAME_ADVENTURE	game.boruto.ninja.heroes.en	17	14	3
1367	GAME_ADVENTURE	io.silph.silphroad	26	16	6
1368	GAME_ADVENTURE	it.tuomuseo.fatherandson	23	21	1
1369	GAME_ADVENTURE	mobi.MultiCraft	27	16	18
1370	GAME_ADVENTURE	net.wooga.junes_journey_hidden_object_mystery_game	25	19	4
1371	GAME_ADVENTURE	pine.game.skydancer	27	21	4
1372	GAME_ADVENTURE	simulator.raft.survival.ocean	22	16	12
1373	GAME_ADVENTURE	tatarnykov.stan.mopeioandroid	25	19	2
1374	GAME_ADVENTURE	com.droidhen.dungeon	27	15	6
1375	GAME_ADVENTURE	com.glu.stardomkim	26	14	14
1376	GAME_ADVENTURE	com.mokuni.kib2	25	19	3
1377	GAME_ADVENTURE	com.prettysimple.criminalcaseandroid	25	15	5
1378	GAME_ADVENTURE	com.victo.mario.adventure.classic	26	15	3
1379	GAME_ADVENTURE	com.dvloper.slendrina2d	25	14	0
1380	GAME_ADVENTURE	com.eyesthegame.eyes	27	16	18
1381	GAME_ADVENTURE	com.freegames.mountaincardriving	26	15	8
1382	GAME_ADVENTURE	com.freerange.goosebumps	26	16	1
1383	GAME_ADVENTURE	com.frogmind.badland	23	15	7
1384	GAME_ADVENTURE	com.frogmind.badland2.cmcm	23	15	4
1385	GAME_ADVENTURE	com.g5e.hiddencity.android	25	15	5
1386	GAME_ADVENTURE	com.g5e.secretsociety	25	15	5
1387	GAME_ADVENTURE	com.gameinsight.gplay.mmanor	27	15	15
1388	GAME_ADVENTURE	com.gameinsight.mirrorsofalbionandroid	26	15	20
1389	GAME_ADVENTURE	com.gameloft.android.ANMP.GloftIVHM	26	14	4
1390	GAME_ADVENTURE	com.gamenauts.ninjafishingfull	25	16	2
1391	GAME_ADVENTURE	com.glu.kandk	23	11	5
1392	GAME_ADVENTURE	com.mokuni.kittyinthebox	26	16	5
1393	GAME_ADVENTURE	com.mytona.seekersnotes.android	27	15	18
1394	GAME_ADVENTURE	com.naturalmotion.clumsyninja	23	10	6
1395	GAME_ADVENTURE	com.netease.ko	26	17	2
1396	GAME_ADVENTURE	com.nianticlabs.pokemongo	25	19	8
1397	GAME_ADVENTURE	com.noodlecake.fullofsparks	24	16	4
1398	GAME_ADVENTURE	com.nttsolmare.game.android.def	23	19	1
1399	GAME_ADVENTURE	com.nttsolmare.game.android.munef	23	16	1
1400	GAME_ADVENTURE	com.nttsolmare.game.android.novel	26	16	9
1401	GAME_ADVENTURE	com.pacific.wildlands	26	16	4
1402	GAME_ADVENTURE	com.pocapp.castlecats	26	17	1
1403	GAME_ARCADE	ballz.brick.breaker.ballz.bounce.free	26	16	8
1404	GAME_ARCADE	bubbles.pop.power	16	16	8
1405	GAME_ARCADE	com.acidcousins.fdunk	26	16	8
1406	GAME_ARCADE	com.alien.shooter.galaxy.attack	26	16	9
1407	GAME_ARCADE	com.ankama.dragnboom	25	19	1
1408	GAME_ARCADE	com.appadvisory.booooing	26	16	8
1409	GAME_ARCADE	com.backflipstudios.android.papertoss2	26	15	6
1410	GAME_ARCADE	com.bdj.vortexDroid	26	16	6
1411	GAME_ARCADE	com.bentostudio.ballsvsblocks	26	16	4
1412	GAME_ARCADE	com.bigfishgames.cookingcrazegooglef2p	26	16	12
1413	GAME_ARCADE	com.bigframes.color_road	26	16	8
1414	GAME_ARCADE	com.btstudios.twenty48sol	26	16	6
1415	GAME_ARCADE	com.cmplay.dancingline	27	15	8
1416	GAME_ARCADE	com.os.wars.squadron	27	16	10
1417	GAME_ARCADE	com.outfit7.talkingtomcakejump	27	16	7
1418	GAME_ARCADE	com.playgendary.flipgun	27	21	5
1419	GAME_ARCADE	com.playgendary.partymasters	27	21	16
1420	GAME_ARCADE	com.playgendary.racing	26	21	4
1421	GAME_ARCADE	com.playgendary.tanks	27	21	5
1422	GAME_ARCADE	com.raongames.growcastle	24	14	0
1423	GAME_ARCADE	com.riseup.game	27	16	5
1424	GAME_ARCADE	com.robtopx.geometrydashmeltdown	24	14	1
1425	GAME_ARCADE	com.robtopx.geometrydashsubzero	24	14	1
1426	GAME_ARCADE	com.robtopx.geometrydashworld	24	14	1
1427	GAME_ARCADE	com.robtopx.geometryjumplite	24	14	1
1428	GAME_ARCADE	com.rovio.angrybirds	26	16	1
1429	GAME_ARCADE	com.rovio.angrybirdsfriends	26	16	1
1430	GAME_ARCADE	com.secondarm.taptapdash	27	16	8
1431	GAME_ARCADE	com.sega.sonicboomandroid	21	16	6
1432	GAME_ARCADE	com.infinite.shooting.galaxy.attack	28	16	10
1433	GAME_ARCADE	com.itchmedia.ta3	26	16	6
1434	GAME_ARCADE	com.ketchapp.clumsyclimber	26	21	7
1435	GAME_ARCADE	com.ketchapp.dunkshot	22	15	2
1436	GAME_ARCADE	com.ketchapp.hop	26	14	1
1437	GAME_ARCADE	com.ketchapp.knifehit	22	15	2
1438	GAME_ARCADE	com.ketchapp.mrgun	22	15	2
1439	GAME_ARCADE	com.ketchapp.rider	25	15	1
1440	GAME_ARCADE	com.kiloo.subwaysurf	26	16	3
1441	GAME_ARCADE	com.kongregate.mobile.burritobison3.google	27	16	4
1442	GAME_ARCADE	com.kongregate.mobile.run.google	23	11	4
1443	GAME_ARCADE	com.lego.ninjago.rideninja	26	21	0
1444	GAME_ARCADE	com.spungegames.failyskater	25	16	1
1445	GAME_ARCADE	com.supertapx.drawin	26	16	1
1446	GAME_ARCADE	com.tastypill.newbottle	26	16	11
1447	GAME_ARCADE	com.tastypill.twistyarrow	27	16	1
1448	GAME_ARCADE	com.umonistudio.tile	22	9	9
1449	GAME_ARCADE	crush.toy	19	16	8
1450	GAME_ARCADE	eu.bandainamcoent.pacman256	24	15	1
1451	GAME_ARCADE	invaders.os.galaxy.space.shooter.attack.classic	27	16	16
